Normalized multiplication count,Normalized sram filter read count
0.11112743857873728,0.4387755102040816
0.11132544581618656,0.625
0.11137367112482853,0.765625
0.11134152091906721,0.671875
0.11134152091906721,0.671875
0.11194595025510204,0.765625
0.11191752958579881,0.65625
0.11149301426872771,0.671875
0.11182507396449703,0.59375
0.11210244082840237,0.78125
0.11224489795918367,0.578125
0.11555989583333333,0.640625
0.11493055555555555,0.859375
0.11610243055555555,0.71875
0.11577690972222222,0.671875
0.11798469387755102,0.71875
0.12,0.625
0.12109375,0.75
0.12,0.78125
0.119375,0.625
