Normalized multiplication count,Normalized sram filter read count
0.030313747399786362,0.2144982993197279
0.030323672196502057,0.11328125
0.030332714441872428,0.154296875
0.030328025870198904,0.1337890625
0.030329700360082305,0.140625
0.03038554288903061,0.13671875
0.03038178393121302,0.1337890625
0.030384911935196195,0.1845703125
0.030370226978550297,0.1162109375
0.03038900702662722,0.1396484375
0.030482700892857144,0.1181640625
0.030721028645833332,0.1142578125
0.03064236111111111,0.1650390625
0.03076171875,0.1220703125
0.030836317274305556,0.138671875
0.03138950892857143,0.1259765625
0.032421875,0.11328125
0.0311737060546875,0.1650390625
0.0328515625,0.1318359375
0.033046875,0.140625
