Normalized multiplication count,Normalized sram filter read count
0.015387721720919774,0.07504251700680271
0.030313747399786362,0.2144982993197279
0.01538931554891118,0.0458984375
0.015391994732724623,0.0546875
0.030323672196502057,0.11328125
0.015391324936771263,0.053466796875
0.015392329630701303,0.053955078125
0.030332714441872428,0.154296875
0.015421964684311224,0.0498046875
0.015422392173631656,0.0498046875
0.030328025870198904,0.1337890625
0.015409889175832343,0.064453125
0.015420225245007397,0.047119140625
0.030329700360082305,0.140625
0.015420947554548817,0.048583984375
0.03038554288903061,0.13671875
0.015566456074617346,0.051025390625
0.03038178393121302,0.1337890625
0.030384911935196195,0.1845703125
0.030370226978550297,0.1162109375
0.015536838107638888,0.048828125
0.015503472222222222,0.05615234375
0.03038900702662722,0.1396484375
0.030482700892857144,0.1181640625
0.015531751844618056,0.045654296875
0.015547010633680556,0.048095703125
0.030721028645833332,0.1142578125
0.03064236111111111,0.1650390625
0.03076171875,0.1220703125
0.030836317274305556,0.138671875
0.01580436862244898,0.046630859375
0.03138950892857143,0.1259765625
0.032421875,0.11328125
0.0311737060546875,0.1650390625
0.01619140625,0.044189453125
0.01561737060546875,0.0556640625
0.0328515625,0.1318359375
0.016259765625,0.046630859375
0.033046875,0.140625
0.01630859375,0.05029296875
0.015387721720919774,0.07504251700680271
0.01538931554891118,0.0458984375
0.015391994732724623,0.0546875
0.015391324936771263,0.053466796875
0.015392329630701303,0.053955078125
0.015421964684311224,0.0498046875
0.015422392173631656,0.0498046875
0.015409889175832343,0.064453125
0.015420225245007397,0.047119140625
0.015420947554548817,0.048583984375
0.015566456074617346,0.051025390625
0.015536838107638888,0.048828125
0.015503472222222222,0.05615234375
0.015531751844618056,0.045654296875
0.015547010633680556,0.048095703125
0.01580436862244898,0.046630859375
0.01619140625,0.044189453125
0.01561737060546875,0.0556640625
0.016259765625,0.046630859375
0.01630859375,0.05029296875
