Normalized multiplication count,Normalized sram filter read count
0.05883464749536178,0.35034013605442177
0.05888846021947874,0.33984375
0.05890587491426612,0.4140625
0.05889515817901234,0.32421875
0.05889381858710562,0.328125
0.05917669802295918,0.390625
0.05903869267751479,0.296875
0.05897926575505351,0.359375
0.05902713572485207,0.296875
0.059056028106508875,0.3671875
0.05974968112244898,0.3046875
0.05970594618055555,0.34375
0.060034722222222225,0.47265625
0.05970594618055555,0.3359375
0.059895833333333336,0.38671875
0.06106505102040816,0.34375
0.0634375,0.30859375
0.06207275390625,0.46875
0.06515625,0.4140625
0.06546875,0.375
