Normalized multiplication count,Normalized sram filter read count
0.01538565730111489,0.1550925925925926
0.015398588154269973,0.23958333333333334
0.015385841836734694,0.27734375
0.015385841836734694,0.14908854166666666
0.0154286541005291,0.2638888888888889
0.01540632529053288,0.14149305555555555
0.03031117503424981,0.16203703703703703
0.015403834059665533,0.12731481481481483
0.0303133608815427,0.24305555555555555
0.015414634456129655,0.2638888888888889
0.030318123953683034,0.279296875
0.015402911381566516,0.11168981481481481
0.03031345289580676,0.1953125
0.015402542310326908,0.11516203703703703
0.015523628432854623,0.15354938271604937
0.030406303146258504,0.3541666666666667
0.015460578762755101,0.09288194444444445
0.03035523291347789,0.19401041666666666
0.01545123664700255,0.078125
0.030355555850812548,0.19502314814814814
0.01553768080210388,0.1840277777777778
0.03037043387694965,0.3595679012345679
0.015448122608418368,0.080078125
0.030349097104119427,0.17476851851851852
0.015446876992984694,0.07666015625
0.030347436283541196,0.16956018518518517
0.015558226495726496,0.2013888888888889
0.030445916792642982,0.22453703703703703
0.015446876992984694,0.076171875
0.030389971743905897,0.1449652777777778
0.01544563137755102,0.07275390625
0.030393016581632654,0.1416015625
0.016209608843537414,0.17708333333333334
0.030464127218934912,0.2569444444444444
0.015526596380739796,0.043212890625
0.030384297273596938,0.1396484375
0.015525350765306123,0.04296875
0.030386788504464284,0.130859375
0.01603491512345679,0.1579861111111111
0.030479536489151873,0.3159722222222222
0.015534070073341837,0.044677734375
0.0303955078125,0.1416015625
0.015545280612244899,0.046875
0.030384297273596938,0.1298828125
0.015829957561728395,0.109375
0.030612244897959183,0.28125
0.015505420918367346,0.0390625
0.030557437818877552,0.1337890625
0.015539052535076531,0.045654296875
0.030497648278061226,0.1181640625
0.016083140432098766,0.1701388888888889
0.031322337962962965,0.2604166666666667
0.015489227917729591,0.035888671875
0.03049266581632653,0.1064453125
0.015522859534438776,0.04248046875
0.030537507971938774,0.13671875
0.015950520833333332,0.13368055555555555
0.030984760802469136,0.1736111111111111
0.015509572969812925,0.039876302083333336
0.030512595663265307,0.1103515625
0.015555245535714286,0.048828125
0.03053252551020408,0.12890625
0.015817901234567902,0.1111111111111111
0.031418788580246916,0.2847222222222222
0.015558567176870748,0.049479166666666664
0.030482700892857144,0.09375
0.015500438456632654,0.0380859375
0.03054249043367347,0.11328125
0.015914351851851853,0.1388888888888889
0.031057098765432098,0.20833333333333334
0.015473034917091837,0.03271484375
0.030482700892857144,0.09375
0.015540298150510204,0.0458984375
0.03050263073979592,0.1171875
0.0169359410430839,0.1545138888888889
0.03093653549382716,0.1701388888888889
0.01586216517857143,0.047265625
0.030537507971938774,0.1240234375
0.030467753507653062,0.0908203125
0.015660873724489797,0.03271484375
0.031105324074074073,0.21875
0.017708333333333333,0.1076388888888889
0.0304378587372449,0.0771484375
0.015832270408163266,0.0466796875
0.030472735969387755,0.1015625
0.03202947845804989,0.2604166666666667
0.015734614158163265,0.038671875
0.03115035076530612,0.1220703125
0.017986111111111112,0.12152777777777778
0.030911192602040817,0.0791015625
0.015784438775510203,0.0412109375
0.03361111111111111,0.1736111111111111
0.015674824617346938,0.0361328125
0.0314094387755102,0.1259765625
0.017291666666666667,0.0798611111111111
0.031130420918367346,0.08984375
0.034722222222222224,0.2152777777777778
0.031190210459183673,0.099609375
0.01577945631377551,0.04052734375
0.031050701530612245,0.0830078125
0.03319444444444444,0.13194444444444445
0.01576949139030612,0.04052734375
0.031329719387755105,0.1259765625
0.031349649234693876,0.125
0.01538565730111489,0.1550925925925926
0.015398588154269973,0.23958333333333334
0.015385841836734694,0.27734375
0.015385841836734694,0.14908854166666666
0.0154286541005291,0.2638888888888889
0.01540632529053288,0.14149305555555555
0.015403834059665533,0.12731481481481483
0.015414634456129655,0.2638888888888889
0.015402911381566516,0.11168981481481481
0.015402542310326908,0.11516203703703703
0.015523628432854623,0.15354938271604937
0.015460578762755101,0.09288194444444445
0.01545123664700255,0.078125
0.01553768080210388,0.1840277777777778
0.015448122608418368,0.080078125
0.015446876992984694,0.07666015625
0.015558226495726496,0.2013888888888889
0.015446876992984694,0.076171875
0.01544563137755102,0.07275390625
0.016209608843537414,0.17708333333333334
0.015526596380739796,0.043212890625
0.015525350765306123,0.04296875
0.01603491512345679,0.1579861111111111
0.015534070073341837,0.044677734375
0.015545280612244899,0.046875
0.015829957561728395,0.109375
0.015505420918367346,0.0390625
0.015539052535076531,0.045654296875
0.016083140432098766,0.1701388888888889
0.015489227917729591,0.035888671875
0.015522859534438776,0.04248046875
0.015950520833333332,0.13368055555555555
0.015509572969812925,0.039876302083333336
0.015555245535714286,0.048828125
0.015817901234567902,0.1111111111111111
0.015558567176870748,0.049479166666666664
0.015500438456632654,0.0380859375
0.015914351851851853,0.1388888888888889
0.015473034917091837,0.03271484375
0.015540298150510204,0.0458984375
0.0169359410430839,0.1545138888888889
0.01586216517857143,0.047265625
0.015660873724489797,0.03271484375
0.017708333333333333,0.1076388888888889
0.015832270408163266,0.0466796875
0.015734614158163265,0.038671875
0.017986111111111112,0.12152777777777778
0.015784438775510203,0.0412109375
0.015674824617346938,0.0361328125
0.017291666666666667,0.0798611111111111
0.01577945631377551,0.04052734375
0.01576949139030612,0.04052734375
