Normalized multiplication count,Normalized sram filter read count
0.20001594387755103,0.7407407407407407
0.2000459136822773,0.6111111111111112
0.20001594387755103,0.9375
0.20001594387755103,0.9375
0.20021967120181405,0.8888888888888888
0.20023517219387754,0.9375
0.20023517219387754,0.9375
0.2002362444749276,0.8888888888888888
0.20021524234693877,0.875
0.20021524234693877,0.875
0.2002551020408163,0.8055555555555556
0.2002551020408163,0.9375
0.2002551020408163,0.9375
0.20101906640368178,0.8888888888888888
0.2002551020408163,1.0
0.2002551020408163,0.8125
0.20110124917817226,0.9444444444444444
0.2002551020408163,0.9375
0.2002551020408163,1.0
0.2032312925170068,0.8333333333333334
0.20344387755102042,0.875
0.20344387755102042,0.875
0.2013888888888889,0.7777777777777778
0.20344387755102042,0.875
0.20408163265306123,1.0
0.2013888888888889,0.6666666666666666
0.203125,0.8125
0.203125,0.8125
0.2013888888888889,0.8333333333333334
0.20280612244897958,0.75
0.2037627551020408,0.9375
0.2013888888888889,0.75
0.203125,0.8125
0.20280612244897958,0.75
0.2013888888888889,0.7222222222222222
0.20408163265306123,1.0
0.20344387755102042,0.875
0.2013888888888889,0.6944444444444444
0.2037627551020408,0.9375
0.20344387755102042,0.875
0.20408163265306123,0.8333333333333334
0.20408163265306123,0.9375
0.20408163265306123,0.8125
0.23555555555555555,0.8888888888888888
0.20408163265306123,1.0
0.20408163265306123,0.875
0.23333333333333334,0.8333333333333334
0.20408163265306123,1.0
0.20408163265306123,0.8125
0.23333333333333334,0.8333333333333334
0.20408163265306123,1.0
0.20408163265306123,1.0
