Normalized multiplication count,Normalized sram filter read count
0.11114282903243942,0.7670068027210885
0.11120854591836735,0.6875
0.1113468792866941,0.6875
0.11186623086734694,0.703125
0.11178651147959184,0.640625
0.11189441568047337,0.640625
0.11186623086734694,0.703125
0.11175573224852071,0.546875
0.11186623086734694,0.703125
0.1119858099489796,0.796875
0.11188616071428571,0.71875
0.11207932692307693,0.765625
0.11180644132653061,0.65625
0.11198687130177515,0.703125
0.11182637117346939,0.671875
0.11224489795918367,0.75
0.11216517857142858,0.546875
0.1159939236111111,0.703125
0.11216517857142858,0.5
0.1162109375,0.734375
0.11224489795918367,0.75
0.11224489795918367,0.703125
0.11208545918367346,0.5
0.11566840277777778,0.65625
0.11216517857142858,0.640625
0.1164279513888889,0.765625
0.11224489795918367,0.828125
0.11224489795918367,0.75
0.11224489795918367,0.59375
0.11653645833333333,0.78125
0.11224489795918367,0.6875
0.1164279513888889,0.765625
0.11224489795918367,0.78125
0.11224489795918367,0.765625
0.11216517857142858,0.65625
0.11610243055555555,0.71875
0.11216517857142858,0.703125
0.1154513888888889,0.625
0.11224489795918367,0.734375
0.11224489795918367,0.8125
0.11224489795918367,0.6875
0.11588541666666667,0.6875
0.11216517857142858,0.515625
0.1164279513888889,0.765625
0.11224489795918367,0.71875
0.11734693877551021,0.71875
0.11862244897959184,0.75
0.119375,0.609375
0.11798469387755102,0.6875
0.12,0.859375
0.11798469387755102,0.734375
0.11575255102040816,0.515625
0.11798469387755102,0.78125
0.119375,0.703125
0.11894132653061225,0.765625
0.12,0.75
0.11766581632653061,0.734375
