Normalized multiplication count,Normalized sram filter read count
0.007753714088941361,0.05240221088435374
0.007760262002750319,0.056640625
0.007755775104746164,0.024956597222222224
0.007781048210299745,0.039225260416666664
0.007771948297548186,0.028374565972222224
0.007762593761128918,0.019178602430555556
0.007839903539540817,0.10221354166666667
0.007802548179651545,0.06749131944444445
0.007809385961415816,0.06656901041666667
0.007762519680723852,0.0189208984375
0.007763298190369898,0.0191650390625
0.007765549879807692,0.021565755208333332
0.007793192960778061,0.052978515625
0.007771355108344291,0.02879050925925926
0.007773730219626913,0.0301513671875
0.007811115982851474,0.023871527777777776
0.007806078160430839,0.0228515625
0.00781810310076369,0.02088897792022792
0.008019106079931972,0.0859375
0.007997363683127572,0.058159722222222224
0.007834921077806123,0.03167317708333333
0.007817980707908163,0.0263671875
0.0077947054938046646,0.020438058035714284
0.007813791749338625,0.0201734339569161
0.007897201849489796,0.0517578125
0.007888354391718108,0.035951967592592594
0.00783367546237245,0.028564453125
0.00779350436463648,0.0184326171875
0.007788521902901786,0.017578125
0.007806566026475694,0.01849365234375
0.007917131696428572,0.0576171875
0.007873786329732511,0.03197337962962963
0.007833052654655613,0.02880859375
0.007797908504919825,0.020368303571428572
0.007819143282312925,0.026746961805555556
0.00782375629310509,0.022148812585733882
0.00788474569515306,0.04736328125
0.007901792173032407,0.03868272569444445
0.007838035116390306,0.02978515625
0.007800874255952381,0.021262428977272728
0.007825967745052566,0.029036458333333334
0.007824134355709876,0.020774739583333333
0.007908525626159554,0.055220170454545456
0.007823426046489198,0.022488064236111112
0.007800345813041126,0.020848129734848484
0.007917706595859497,0.018949068509615384
0.00796887264521193,0.023610276442307693
0.008130034722222223,0.02083550347222222
0.008295415521978022,0.05179537259615385
0.008169487847222223,0.023383246527777776
0.007907933305533752,0.01805701622596154
0.007869031777374412,0.0162353515625
0.00795315872743328,0.022060296474358976
0.008049406828703703,0.019074616608796297
0.008150285354526426,0.037459935897435896
0.008049768518518519,0.01911530671296296
0.00789202775461146,0.018376277043269232
