Normalized multiplication count,Normalized sram filter read count
0.20008264462809916,1.0
0.2002551020408163,1.0
0.20021004801097395,0.8125
0.2002551020408163,0.875
0.2002551020408163,0.875
0.20099852071005916,0.875
0.2002551020408163,0.875
0.20109097633136094,0.9375
0.2002551020408163,0.9375
0.2002551020408163,0.9375
0.2002551020408163,0.875
0.20109097633136094,0.9375
0.2002551020408163,0.875
0.20099852071005916,0.875
0.2002551020408163,0.8125
0.2037627551020408,0.9375
0.20344387755102042,0.875
0.2013888888888889,0.8125
0.203125,0.8125
0.2013888888888889,0.9375
0.20344387755102042,0.875
0.20408163265306123,1.0
0.20280612244897958,0.75
0.2013888888888889,0.75
0.203125,0.8125
0.2013888888888889,0.9375
0.2037627551020408,0.9375
0.20344387755102042,0.875
0.20344387755102042,0.875
0.2013888888888889,1.0
0.203125,0.8125
0.2013888888888889,1.0
0.2037627551020408,0.9375
0.2037627551020408,0.9375
0.20408163265306123,1.0
0.2013888888888889,0.875
0.2037627551020408,0.9375
0.2013888888888889,0.875
0.20344387755102042,0.875
0.20408163265306123,1.0
0.20408163265306123,1.0
0.2013888888888889,0.8125
0.2037627551020408,0.9375
0.2013888888888889,1.0
0.2037627551020408,0.9375
0.20408163265306123,1.0
0.20408163265306123,0.875
0.235,0.875
0.20408163265306123,0.8125
0.24,1.0
0.20408163265306123,0.9375
0.20408163265306123,0.625
0.20408163265306123,0.875
0.235,0.875
0.20408163265306123,0.875
0.24,1.0
0.20408163265306123,0.875
